FL_Test | INFO flwr 2024-05-25 15:19:20,951 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-06-08 22:40:38,456 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-06-08 22:40:38,456 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-06-10 13:22:51,802 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL_Test | INFO flwr 2024-06-10 13:22:51,833 | app.py:175 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-10 13:22:51,833 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-10 13:22:51,833 | server.py:272 | Using initial parameters provided by strategy
FL_Test | INFO flwr 2024-06-10 13:22:51,833 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-10 13:22:51,833 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-06-10 13:27:03,677 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 13:31:19,855 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 13:31:19,869 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 13:31:21,817 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 13:31:21,817 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 13:36:02,929 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 13:36:02,929 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 13:36:04,693 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 13:36:04,693 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 13:40:41,336 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 13:40:41,336 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 13:40:43,116 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 13:40:43,116 | server.py:222 | fit_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 13:45:20,710 | server.py:236 | fit_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 13:45:20,710 | server.py:173 | evaluate_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 13:45:22,471 | server.py:187 | evaluate_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 13:45:22,471 | server.py:222 | fit_round 5: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 13:49:45,160 | server.py:236 | fit_round 5 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 13:49:45,168 | server.py:173 | evaluate_round 5: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 13:49:46,899 | server.py:187 | evaluate_round 5 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 13:49:46,899 | server.py:222 | fit_round 6: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 13:54:03,320 | server.py:236 | fit_round 6 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 13:54:03,320 | server.py:173 | evaluate_round 6: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 13:54:05,060 | server.py:187 | evaluate_round 6 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 13:54:05,060 | server.py:222 | fit_round 7: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 13:58:22,038 | server.py:236 | fit_round 7 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 13:58:22,038 | server.py:173 | evaluate_round 7: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 13:58:23,812 | server.py:187 | evaluate_round 7 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 13:58:23,812 | server.py:222 | fit_round 8: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 14:02:40,559 | server.py:236 | fit_round 8 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 14:02:40,559 | server.py:173 | evaluate_round 8: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 14:02:42,338 | server.py:187 | evaluate_round 8 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 14:02:42,338 | server.py:222 | fit_round 9: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 14:06:56,266 | server.py:236 | fit_round 9 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 14:06:56,266 | server.py:173 | evaluate_round 9: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 14:06:57,495 | server.py:187 | evaluate_round 9 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 14:06:57,495 | server.py:222 | fit_round 10: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 14:10:31,162 | server.py:236 | fit_round 10 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-10 14:10:31,162 | server.py:173 | evaluate_round 10: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-10 14:10:32,927 | server.py:187 | evaluate_round 10 received 3 results and 0 failures
FL_Test | INFO flwr 2024-06-10 14:10:32,928 | server.py:153 | FL finished in 2861.0898047999945
FL_Test | INFO flwr 2024-06-10 14:10:32,929 | app.py:225 | app_fit: losses_distributed [(1, 82.3351867761435), (2, 82.45445388218906), (3, 82.92515122809789), (4, 83.38909036426247), (5, 83.90863038110739), (6, 84.08002622143515), (7, 84.35197298603028), (8, 82.70471588504493), (9, 82.05332597935862), (10, 83.08476805577324)]
FL_Test | INFO flwr 2024-06-10 14:10:32,929 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'R2': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)]}
FL_Test | INFO flwr 2024-06-10 14:10:32,929 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 8.139104), (2, 8.136883), (3, 8.186224), (4, 8.244421), (5, 8.285035), (6, 8.280546), (7, 8.314837), (8, 8.176976), (9, 8.108927), (10, 8.165304)], 'R2': [(1, 0.855157), (2, 0.854933), (3, 0.854252), (4, 0.853594), (5, 0.852798), (6, 0.852476), (7, 0.852093), (8, 0.854629), (9, 0.855581), (10, 0.853915)]}
FL_Test | INFO flwr 2024-06-10 14:10:32,929 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-06-10 14:10:32,929 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-06-11 15:57:35,606 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=5, round_timeout=None)
FL_Test | INFO flwr 2024-06-11 15:57:35,621 | app.py:175 | Flower ECE: gRPC server running (5 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-11 15:57:35,621 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-11 15:57:35,637 | server.py:272 | Using initial parameters provided by strategy
FL_Test | INFO flwr 2024-06-11 15:57:35,637 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-11 15:57:35,637 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-06-11 16:03:40,656 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-11 16:09:16,920 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-11 16:09:16,946 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-11 16:09:18,173 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-11 16:09:18,181 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-11 16:14:42,433 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-11 16:14:42,433 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-11 16:14:43,642 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-11 16:14:43,642 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-11 16:20:25,505 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-11 16:20:25,505 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-11 16:20:26,991 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-11 16:20:26,991 | server.py:222 | fit_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-11 16:26:06,506 | server.py:236 | fit_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-11 16:26:06,506 | server.py:173 | evaluate_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-11 16:26:07,684 | server.py:187 | evaluate_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-11 16:26:07,684 | server.py:222 | fit_round 5: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-11 16:31:29,960 | server.py:236 | fit_round 5 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-11 16:31:29,960 | server.py:173 | evaluate_round 5: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-11 16:31:31,262 | server.py:187 | evaluate_round 5 received 3 results and 0 failures
FL_Test | INFO flwr 2024-06-11 16:31:31,262 | server.py:153 | FL finished in 2035.6293051999528
FL_Test | INFO flwr 2024-06-11 16:31:31,270 | app.py:225 | app_fit: losses_distributed [(1, 97.05698230609005), (2, 83.0189040415248), (3, 83.11492526497685), (4, 80.90248500266802), (5, 80.52971574683912)]
FL_Test | INFO flwr 2024-06-11 16:31:31,270 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0)], 'R2': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0)]}
FL_Test | INFO flwr 2024-06-11 16:31:31,270 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 9.619937), (2, 9.023082), (3, 9.026833), (4, 8.92017), (5, 8.907368)], 'R2': [(1, 0.686246), (2, 0.731069), (3, 0.730772), (4, 0.737873), (5, 0.739038)]}
FL_Test | INFO flwr 2024-06-11 16:31:31,270 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-06-11 16:31:31,270 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-06-23 12:30:44,112 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-06-23 12:30:44,143 | app.py:175 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-23 12:30:44,143 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-23 12:30:44,143 | server.py:272 | Using initial parameters provided by strategy
FL_Test | INFO flwr 2024-06-23 12:30:44,143 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-23 12:30:44,143 | server.py:104 | FL starting
